# Simulated SAXS data with noise
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.71631e-01  3.75167e-03  3.00257e-04 
  4.72632e-01  3.85397e-03  2.99920e-04 
  4.73633e-01  3.69281e-03  2.99585e-04 
  4.74634e-01  3.63650e-03  2.99252e-04 
  4.75635e-01  3.48303e-03  2.98921e-04 
  4.76636e-01  3.69608e-03  2.98591e-04 
  4.77637e-01  3.88434e-03  2.98263e-04 
  4.78638e-01  3.91320e-03  2.97936e-04 
  4.79640e-01  4.07036e-03  2.97609e-04 
  4.80641e-01  4.14839e-03  2.97283e-04 
  4.81642e-01  4.11926e-03  2.96956e-04 
  4.82643e-01  4.01863e-03  2.96630e-04 
  4.83644e-01  3.67234e-03  2.96304e-04 
  4.84645e-01  3.35717e-03  2.95979e-04 
  4.85646e-01  3.84400e-03  2.95653e-04 
  4.86647e-01  3.65735e-03  2.95329e-04 
  4.87649e-01  3.77945e-03  2.95006e-04 
  4.88650e-01  2.92801e-03  2.94684e-04 
  4.89651e-01  3.72477e-03  2.94364e-04 
  4.90652e-01  3.36705e-03  2.94046e-04 
  4.91653e-01  3.00748e-03  2.93730e-04 
  4.92654e-01  3.54218e-03  2.93417e-04 
  4.93655e-01  3.57708e-03  2.93105e-04 
  4.94656e-01  3.50764e-03  2.92795e-04 
  4.95658e-01  3.84136e-03  2.92488e-04 
  4.96659e-01  3.65568e-03  2.92181e-04 
  4.97660e-01  3.83668e-03  2.91875e-04 
  4.98661e-01  4.05993e-03  2.91570e-04 
  4.99662e-01  3.63019e-03  2.91265e-04 
  5.00663e-01  3.72421e-03  2.90960e-04 
  5.01664e-01  3.48384e-03  2.90655e-04 
  5.02665e-01  3.94207e-03  2.90350e-04 
  5.03667e-01  3.38830e-03  2.90045e-04 
  5.04668e-01  3.48452e-03  2.89740e-04 
  5.05669e-01  3.39870e-03  2.89435e-04 
  5.06670e-01  3.94510e-03  2.89131e-04 
  5.07671e-01  3.14121e-03  2.88828e-04 
  5.08672e-01  3.89944e-03  2.88526e-04 
  5.09673e-01  3.09008e-03  2.88226e-04 
  5.10674e-01  3.14001e-03  2.87927e-04 
  5.11676e-01  3.17309e-03  2.87630e-04 
  5.12677e-01  3.15886e-03  2.87334e-04 
  5.13678e-01  3.55814e-03  2.87041e-04 
  5.14679e-01  3.23118e-03  2.86750e-04 
  5.15680e-01  3.46385e-03  2.86459e-04 
  5.16681e-01  3.95856e-03  2.86171e-04 
  5.17682e-01  3.74151e-03  2.85883e-04 
  5.18683e-01  3.33206e-03  2.85597e-04 
