# Simulated data
# sigma generated using Sedlak et al, k=100000, c=0.55, https://doi.org/10.1107/S1600576717003077, and rebinned with 10 per bin)
# q            I            sigma       
  4.33120e-01  -7.01892e-04 5.43339e-04 
  4.34246e-01  3.11507e-04  5.42407e-04 
  4.35371e-01  -1.16830e-04 5.41482e-04 
  4.36496e-01  1.59863e-04  5.40568e-04 
  4.37622e-01  -1.22931e-03 5.39667e-04 
  4.38747e-01  -1.05497e-04 5.38783e-04 
  4.39872e-01  -8.70850e-04 5.37916e-04 
  4.40997e-01  -3.27253e-04 5.37070e-04 
  4.42123e-01  -9.27558e-05 5.36247e-04 
  4.43248e-01  3.74510e-04  5.35447e-04 
  4.44373e-01  -7.60774e-04 5.34673e-04 
  4.45499e-01  2.78394e-04  5.33924e-04 
  4.46624e-01  -2.54450e-04 5.33202e-04 
  4.47749e-01  4.92493e-04  5.32506e-04 
  4.48875e-01  -7.69517e-04 5.31837e-04 
  4.50000e-01  1.35486e-05  5.31194e-04 
